player,year,par_4_avg,par_5_avg,drive_avg
Zecheng Dou,2018,4.13,4.8,291.9
Jonathan Randolph,2018,4.10,4.69,289.4
Tyrone Van Aswegen,2018,4.07,4.67,290.3
Xinjun Zhang,2018,4.09,4.65,298.7
Si Woo Kim,2018,4.07,4.67,290.8
Cameron Tringale,2018,4.11,4.71,289.3
Harold Varner III,2018,4.08,4.6,308.2
Jhonattan Vegas,2018,4.08,4.62,303.6
Robert Streb,2018,4.10,4.73,292.6
D.A. Points,2018,4.12,4.76,280.8
Andrew Yun,2018,4.17,4.88,290.6
Greg Chalmers,2018,4.15,4.77,282.8
Martin Piller,2018,4.11,4.64,292.2
Matt Every,2018,4.12,4.64,294.2
Derek Fathauer,2018,4.12,4.7,289.1
Sung Kang,2018,4.13,4.71,293.1
Brooks Koepka,2019,3.95,4.51,309.0
Rory McIlroy,2019,3.95,4.52,313.5
Justin Thomas,2019,3.96,4.42,302.2
Webb Simpson,2019,3.96,4.53,288.6
Jon Rahm,2019,3.96,4.54,305.6
Patrick Cantlay,2019,3.96,4.53,304.7
Charles Howell III,2019,3.98,4.58,302.8
Joaquin Niemann,2019,3.98,4.64,301.5
Scott Piercy,2019,3.98,4.59,292.4
Brice Garnett,2019,3.98,4.66,287.4
Patrick Reed,2019,3.98,4.57,296.8
Lucas Glover,2019,3.98,4.59,296.1
Cameron Tringale,2019,3.97,4.62,296.9
Abraham Ancer,2019,3.98,4.62,293.3
Nate Lashley,2019,3.98,4.57,289.6
Chez Reavie,2019,3.98,4.63,287.0
Xander Schauffele,2019,3.98,4.5,304.1
Nick Taylor,2019,3.99,4.6,292.1
Rickie Fowler,2019,3.98,4.59,303.1
Sam Ryder,2019,3.98,4.58,293.9
Dominic Bozzelli,2019,3.98,4.62,296.4
Sungjae Im,2019,3.99,4.5,295.9
Matt Kuchar,2019,3.99,4.5,289.5
Ryan Palmer,2019,3.98,4.61,298.6
Vaughn Taylor,2019,3.99,4.62,282.9
Josh Teater,2019,3.98,4.65,292.0
Paul Casey,2019,3.99,4.53,298.4
Jason Day,2019,3.99,4.58,302.0
Harris English,2019,3.99,4.59,301.0
Tommy Fleetwood,2019,3.99,4.61,298.7
Brandt Snedeker,2019,3.99,4.62,287.2
Hideki Matsuyama,2019,3.99,4.54,303.0
Aaron Baddeley,2019,3.99,4.72,286.3
Kevin Kisner,2019,3.99,4.63,286.4
Louis Oosthuizen,2019,3.99,4.66,296.3
Brian Stuard,2019,3.99,4.74,276.6
Byeong Hun An,2019,3.99,4.61,307.1
Jonathan Byrd,2019,3.99,4.73,281.6
Gary Woodland,2019,3.99,4.49,308.2
Dylan Frittelli,2019,3.99,4.56,296.5
J.T. Poston,2019,4.00,4.56,293.8
Wyndham Clark,2019,4.00,4.48,311.8
Sepp Straka,2019,3.99,4.61,304.4
Talor Gooch,2019,3.99,4.57,297.4
Russell Henley,2019,4.00,4.65,287.7
Jim Furyk,2019,4.00,4.67,275.0
Rafa Cabrera Bello,2019,4.00,4.62,289.6
Shawn Stefani,2019,4.00,4.67,295.9
Johnson Wagner,2019,4.00,4.59,283.4
Denny McCarthy,2019,4.00,4.51,290.8
Sebastián Muñoz,2019,4.00,4.55,298.8
Kevin Streelman,2019,4.00,4.64,291.8
Ryan Armour,2019,4.00,4.68,277.9
Dustin Johnson,2019,4.00,4.54,312.0
Jason Kokrak,2019,4.00,4.61,306.4
Justin Rose,2019,4.00,4.56,303.2
Adam Scott,2019,4.00,4.48,299.3
Bud Cauley,2019,4.00,4.57,293.4
Peter Malnati,2019,4.00,4.65,292.2
Harold Varner III,2019,4.00,4.63,302.0
Tony Finau,2019,4.01,4.53,309.5
Jonas Blixt,2019,4.01,4.69,289.4
Joey Garber,2019,4.01,4.73,293.9
Si Woo Kim,2019,4.01,4.55,292.4
Adam Schenk,2019,4.01,4.59,300.8
Adam Svensson,2019,4.01,4.61,289.8
Daniel Berger,2019,4.01,4.64,301.0
Roberto Castro,2019,4.01,4.67,283.8
Ryan Moore,2019,4.01,4.59,282.2
José de Jesús Rodríguez,2019,4.01,4.66,290.2
Bryson DeChambeau,2019,4.01,4.52,302.5
Troy Merritt,2019,4.01,4.52,293.3
Michael Thompson,2019,4.01,4.64,288.4
David Hearn,2019,4.02,4.66,279.3
Billy Horschel,2019,4.01,4.65,291.8
Jhonattan Vegas,2019,4.01,4.53,308.3
Rory Sabbatini,2019,4.01,4.55,289.4
J.J. Spaun,2019,4.01,4.58,290.4
Peter Uihlein,2019,4.01,4.68,297.5
Chase Wright,2019,4.02,4.62,299.1
Roberto Díaz,2019,4.02,4.6,287.4
Martin Laird,2019,4.02,4.54,298.9
Fabián Gómez,2019,4.02,4.65,290.2
Curtis Luck,2019,4.02,4.75,289.4
Cam Davis,2019,4.02,4.54,309.0
Russell Knox,2019,4.02,4.64,289.2
Andrew Landry,2019,4.02,4.67,286.8
Graeme McDowell,2019,4.02,4.65,285.9
Alex Prugh,2019,4.02,4.6,303.7
Jordan Spieth,2019,4.02,4.62,295.2
Matt Jones,2019,4.02,4.52,294.1
Roger Sloan,2019,4.02,4.62,295.8
Corey Conners,2019,4.02,4.63,297.3
Brian Harman,2019,4.02,4.66,288.4
Kramer Hickok,2019,4.02,4.6,291.0
Phil Mickelson,2019,4.03,4.76,306.3
Carlos Ortiz,2019,4.02,4.6,301.0
Austin Cook,2019,4.03,4.61,291.0
Marc Leishman,2019,4.02,4.55,296.2
Mackenzie Hughes,2019,4.02,4.61,297.2
Pat Perez,2019,4.03,4.64,286.1
Henrik Stenson,2019,4.04,4.61,282.7
K.H. Lee,2019,4.02,4.7,286.2
Ian Poulter,2019,4.03,4.52,291.5
Richy Werenski,2019,4.02,4.64,293.6
Beau Hossler,2019,4.02,4.68,299.4
Jim Knous,2019,4.04,4.68,296.5
Patrick Rodgers,2019,4.04,4.61,299.8
Cameron Smith,2019,4.03,4.65,294.2
Tyrrell Hatton,2019,4.04,4.72,296.6
Scott Brown,2019,4.03,4.59,288.6
Ernie Els,2019,4.05,4.7,284.7
Francesco Molinari,2019,4.04,4.74,288.7
Wes Roach,2019,4.04,4.57,294.1
Brian Gay,2019,4.03,4.64,274.9
Adam Hadwin,2019,4.03,4.55,291.2
Keith Mitchell,2019,4.03,4.58,303.2
C.T. Pan,2019,4.03,4.63,285.0
Jim Herman,2019,4.05,4.67,288.3
Hunter Mahan,2019,4.04,4.64,295.7
Aaron Wise,2019,4.04,4.54,302.6
Bronson Burgoon,2019,4.05,4.65,296.1
Sam Burns,2019,4.03,4.56,307.2
Patton Kizzire,2019,4.03,4.73,294.9
Hank Lebioda,2019,4.04,4.55,294.0
Andrew Putnam,2019,4.03,4.61,281.5
Jason Dufner,2019,4.04,4.67,290.1
Bill Haas,2019,4.04,4.5,291.5
Sergio Garcia,2019,4.06,4.53,302.5
Zach Johnson,2019,4.04,4.64,287.5
Trey Mullinax,2019,4.04,4.58,310.2
Robert Streb,2019,4.04,4.65,288.7
Sam Saunders,2019,4.04,4.69,299.9
Brady Schnell,2019,4.06,4.66,283.3
Anders Albertson,2019,4.05,4.68,293.2
Julián Etulain,2019,4.05,4.61,291.8
J.J. Henry,2019,4.06,4.8,288.8
Kiradech Aphibarnrat,2019,4.05,4.64,292.4
Keegan Bradley,2019,4.04,4.68,298.5
Joel Dahmen,2019,4.03,4.61,292.4
Sangmoon Bae,2019,4.06,4.61,296.5
"Ted Potter, Jr.",2019,4.05,4.71,281.4
Ben Silverman,2019,4.05,4.65,287.2
Scott Stallings,2019,4.04,4.61,297.0
Nick Watney,2019,4.04,4.55,301.7
Danny Willett,2019,4.05,4.63,293.8
Kevin Na,2019,4.06,4.67,289.6
Kyle Stanley,2019,4.04,4.59,288.9
Brendan Steele,2019,4.06,4.62,302.5
Ryan Blaum,2019,4.04,4.63,289.2
Matt Fitzpatrick,2019,4.07,4.61,287.9
Stephan Jaeger,2019,4.05,4.57,293.7
Chris Stroud,2019,4.06,4.71,289.8
Chesson Hadley,2019,4.05,4.67,297.6
Rod Pampling,2019,4.07,4.77,286.4
Kevin Tway,2019,4.04,4.54,303.8
John Chin,2019,4.07,4.66,300.0
Tyler Duncan,2019,4.04,4.67,288.2
Tom Hoge,2019,4.04,4.69,290.4
Danny Lee,2019,4.05,4.7,301.4
Brandon Harkins,2019,4.05,4.61,304.3
Alex Noren,2019,4.06,4.61,301.1
Bubba Watson,2019,4.07,4.49,311.6
Kyle Jones,2019,4.06,4.65,284.0
Anirban Lahiri,2019,4.06,4.75,290.2
Emiliano Grillo,2019,4.05,4.57,295.7
J.B. Holmes,2019,4.06,4.7,306.7
Hudson Swafford,2019,4.07,4.56,295.2
Charley Hoffman,2019,4.06,4.72,295.6
Luke List,2019,4.07,4.54,313.3
Cameron Champ,2019,4.06,4.59,317.9
Adam Long,2019,4.06,4.67,292.0
Alex Cejka,2019,4.09,4.77,278.0
Freddie Jacobson,2019,4.09,4.73,285.3
Jimmy Walker,2019,4.06,4.7,299.2
Seth Reeves,2019,4.07,4.57,311.4
Scott Langley,2019,4.07,4.66,271.3
Ollie Schniederjans,2019,4.07,4.64,306.4
Branden Grace,2019,4.08,4.64,295.1
Sung Kang,2019,4.06,4.56,300.5
Seamus Power,2019,4.07,4.66,295.9
Martin Trainer,2019,4.09,4.65,303.8
Max Homa,2019,4.07,4.56,300.2
Kelly Kraft,2019,4.07,4.69,290.2
Satoshi Kodaira,2019,4.09,4.75,282.3
Whee Kim,2019,4.09,4.7,284.3
Cody Gribble,2019,4.12,4.55,297.2
Michael Kim,2019,4.16,4.88,279.3
Webb Simpson,2020,3.89,4.52,296.2
Justin Thomas,2020,3.93,4.48,304.2
Bryson DeChambeau,2020,3.93,4.54,322.1
Xander Schauffele,2020,3.94,4.45,305.4
Patrick Reed,2020,3.95,4.57,296.0
Scottie Scheffler,2020,3.95,4.55,308.9
Harris English,2020,3.96,4.61,300.9
Dustin Johnson,2020,3.94,4.53,311.0
Daniel Berger,2020,3.95,4.49,300.2
Jon Rahm,2020,3.95,4.46,307.6
Doc Redman,2020,3.97,4.66,297.4
Brian Harman,2020,3.97,4.59,293.0
Tony Finau,2020,3.97,4.56,309.8
Rory McIlroy,2020,3.96,4.54,314.0
Hideki Matsuyama,2020,3.97,4.53,304.4
Brandt Snedeker,2020,3.96,4.67,288.5
Harry Higgs,2020,3.98,4.72,301.0
Sungjae Im,2020,3.98,4.55,300.5
Tyrrell Hatton,2020,3.96,4.53,301.6
Brendon Todd,2020,3.98,4.66,282.7
Cameron Tringale,2020,3.97,4.62,301.9
Russell Henley,2020,3.98,4.66,290.1
Kevin Kisner,2020,3.98,4.67,289.2
Bubba Watson,2020,3.98,4.62,311.0
Henrik Norlander,2020,3.98,4.61,292.1
Joel Dahmen,2020,3.98,4.8,295.4
Ryan Moore,2020,3.97,4.74,289.9
Joaquin Niemann,2020,3.98,4.64,301.7
Tommy Fleetwood,2020,3.97,4.78,309.6
Si Woo Kim,2020,3.98,4.78,298.1
Cameron Percy,2020,3.98,4.62,295.0
Patrick Cantlay,2020,3.98,4.49,303.1
Paul Casey,2020,3.98,4.55,307.2
Adam Long,2020,3.99,4.62,292.0
Adam Schenk,2020,3.99,4.59,302.0
Scott Stallings,2020,3.98,4.63,297.6
Kyle Stanley,2020,3.98,4.68,285.1
Brendan Steele,2020,3.98,4.69,303.6
Abraham Ancer,2020,3.99,4.63,297.5
Fabián Gómez,2020,3.98,4.71,289.2
Denny McCarthy,2020,3.99,4.61,293.8
Sergio Garcia,2020,3.98,4.64,305.8
Harold Varner III,2020,3.99,4.6,301.9
Tim Wilkinson,2020,3.98,4.65,284.7
Adam Scott,2020,3.98,4.64,308.1
Brice Garnett,2020,3.99,4.62,290.6
Tom Hoge,2020,3.99,4.72,290.4
Russell Knox,2020,3.99,4.64,296.3
Kris Ventura,2020,3.99,4.63,305.7
Viktor Hovland,2020,3.99,4.6,299.3
Zach Johnson,2020,3.99,4.68,285.9
Alex Noren,2020,3.99,4.54,296.0
Branden Grace,2020,3.99,4.74,297.3
Billy Horschel,2020,4.00,4.6,299.3
Mark Hubbard,2020,4.00,4.56,290.1
Collin Morikawa,2020,4.00,4.52,297.3
Sam Burns,2020,4.00,4.55,312.0
David Hearn,2020,4.00,4.69,281.8
Adam Hadwin,2020,4.00,4.67,294.0
Ben Martin,2020,4.00,4.73,283.6
Carlos Ortiz,2020,4.00,4.63,300.3
Aaron Baddeley,2020,4.00,4.7,284.9
Jim Furyk,2020,4.00,4.58,280.2
Will Gordon,2020,4.00,4.57,308.8
Matt Kuchar,2020,4.00,4.62,282.9
Chez Reavie,2020,4.00,4.7,284.4
Cameron Champ,2020,4.00,4.61,322.0
Cam Davis,2020,4.00,4.55,308.0
Lanto Griffin,2020,4.00,4.57,302.5
Kevin Na,2020,4.00,4.68,286.9
Arjun Atwal,2020,4.01,4.68,286.5
Charles Howell III,2020,4.00,4.65,301.1
Maverick McNealy,2020,4.00,4.61,296.6
Matthew NeSmith,2020,4.00,4.62,295.0
Corey Conners,2020,4.00,4.58,298.7
Martin Laird,2020,4.01,4.63,302.1
Troy Merritt,2020,4.01,4.69,291.8
Pat Perez,2020,4.01,4.64,290.3
Seamus Power,2020,4.01,4.55,304.5
Cameron Smith,2020,4.01,4.67,299.8
Josh Teater,2020,4.01,4.57,294.0
Gary Woodland,2020,4.01,4.53,305.4
Andrew Landry,2020,4.01,4.73,289.7
Sebastián Muñoz,2020,4.01,4.59,302.3
Brian Stuard,2020,4.01,4.67,281.5
Xinjun Zhang,2020,4.01,4.65,293.8
Mark Anderson,2020,4.01,4.77,293.1
Matt Fitzpatrick,2020,4.01,4.62,294.7
Dylan Frittelli,2020,4.01,4.62,291.3
Chesson Hadley,2020,4.01,4.61,296.0
Shane Lowry,2020,4.01,4.56,299.4
Rickie Fowler,2020,4.01,4.58,294.9
Danny Lee,2020,4.01,4.66,302.0
Louis Oosthuizen,2020,4.01,4.69,300.1
Jhonattan Vegas,2020,4.01,4.55,309.0
Byeong Hun An,2020,4.01,4.68,305.7
Bronson Burgoon,2020,4.01,4.59,294.6
Austin Cook,2020,4.01,4.71,293.8
Ian Poulter,2020,4.02,4.59,286.8
Peter Uihlein,2020,4.02,4.61,301.8
James Hahn,2020,4.02,4.53,293.7
Jason Kokrak,2020,4.01,4.66,312.4
D.J. Trahan,2020,4.02,4.66,297.6
Brian Gay,2020,4.01,4.72,288.5
Anirban Lahiri,2020,4.03,4.58,294.4
Phil Mickelson,2020,4.02,4.64,301.5
Sam Ryder,2020,4.01,4.68,297.7
Kevin Streelman,2020,4.01,4.53,293.9
"Ted Potter, Jr.",2020,4.02,4.74,290.2
Ben Taylor,2020,4.02,4.76,295.2
Doug Ghim,2020,4.03,4.64,296.0
Lucas Glover,2020,4.02,4.69,301.6
Emiliano Grillo,2020,4.02,4.63,295.7
Ryan Palmer,2020,4.02,4.53,299.3
J.T. Poston,2020,4.01,4.7,290.2
Nick Taylor,2020,4.02,4.6,296.6
Vaughn Taylor,2020,4.02,4.72,281.6
Richy Werenski,2020,4.02,4.69,298.1
Bud Cauley,2020,4.02,4.63,290.5
Patrick Rodgers,2020,4.01,4.61,308.5
Zack Sucher,2020,4.04,4.7,301.6
Nick Watney,2020,4.03,4.6,302.3
Matthew Wolff,2020,4.02,4.63,311.6
Talor Gooch,2020,4.02,4.63,298.2
Ryan Armour,2020,4.03,4.65,284.1
Dominic Bozzelli,2020,4.05,4.77,299.0
Charley Hoffman,2020,4.03,4.56,296.5
Roger Sloan,2020,4.03,4.64,291.5
Vince Whaley,2020,4.04,4.63,300.9
Chris Baker,2020,4.04,4.61,289.5
Peter Malnati,2020,4.03,4.7,287.6
Justin Rose,2020,4.05,4.53,299.6
Stewart Cink,2020,4.04,4.72,295.7
Max Homa,2020,4.03,4.64,300.6
Chris Stroud,2020,4.04,4.75,287.0
Jason Day,2020,4.04,4.59,299.7
Michael Gligic,2020,4.04,4.6,298.4
Kramer Hickok,2020,4.04,4.65,292.8
Luke List,2020,4.03,4.58,307.8
Kevin Chappell,2020,4.05,4.68,300.6
Brandon Hagy,2020,4.04,4.61,312.8
Bo Hoag,2020,4.03,4.64,294.7
Wes Roach,2020,4.05,4.59,290.5
Mackenzie Hughes,2020,4.03,4.68,298.7
Brooks Koepka,2020,4.05,4.65,307.0
Nate Lashley,2020,4.04,4.6,287.0
Sepp Straka,2020,4.03,4.68,302.7
Jason Dufner,2020,4.04,4.71,286.2
Aaron Wise,2020,4.05,4.58,301.5
Joseph Bramlett,2020,4.04,4.62,299.3
Sebastian Cappelen,2020,4.04,4.73,303.7
Scott Piercy,2020,4.03,4.68,297.2
Rory Sabbatini,2020,4.03,4.59,283.9
Chase Seiffert,2020,4.04,4.62,291.3
Rafa Cabrera Bello,2020,4.04,4.73,293.7
K.H. Lee,2020,4.04,4.61,296.4
Rob Oppenheim,2020,4.04,4.65,284.2
Michael Gellerman,2020,4.07,4.72,293.5
Bill Haas,2020,4.06,4.63,294.3
Andrew Putnam,2020,4.06,4.78,277.9
Tyler McCumber,2020,4.05,4.65,310.2
Kevin Tway,2020,4.06,4.75,303.8
Tyler Duncan,2020,4.03,4.64,286.3
Matt Jones,2020,4.04,4.52,297.3
Patton Kizzire,2020,4.05,4.61,294.8
Danny Willett,2020,4.07,4.73,301.2
Nelson Ledesma,2020,4.08,4.67,298.2
Robby Shelton,2020,4.04,4.64,296.6
Matt Every,2020,4.07,4.74,292.3
Beau Hossler,2020,4.05,4.66,306.6
Keith Mitchell,2020,4.05,4.68,301.9
Jordan Spieth,2020,4.05,4.59,301.6
Matt Wallace,2020,4.07,4.65,301.7
Hank Lebioda,2020,4.06,4.66,294.7
Robert Streb,2020,4.07,4.63,293.7
Michael Thompson,2020,4.06,4.61,288.4
Rhein Gibson,2020,4.08,4.72,297.8
Ryan Brehm,2020,4.08,4.6,315.3
Grayson Murray,2020,4.11,4.57,313.8
Keegan Bradley,2020,4.06,4.64,301.0
Zac Blair,2020,4.07,4.65,280.9
Jimmy Walker,2020,4.11,4.74,298.0
Sung Kang,2020,4.07,4.65,303.4
Marc Leishman,2020,4.08,4.72,295.8
Graeme McDowell,2020,4.11,4.7,283.9
J.J. Spaun,2020,4.09,4.63,297.4
C.T. Pan,2020,4.09,4.67,287.0
Jim Herman,2020,4.09,4.69,285.6
Scott Brown,2020,4.08,4.64,288.5
Wyndham Clark,2020,4.09,4.52,305.1
Scott Harrington,2020,4.08,4.61,307.1
Bo Van Pelt,2020,4.16,4.77,291.7
Martin Trainer,2020,4.24,4.74,302.1
Emiliano Grillo,2021,3.96,4.64,298.2
Patrick Cantlay,2021,3.95,4.52,302.8
Abraham Ancer,2021,3.96,4.6,290.4
Daniel Berger,2021,3.96,4.54,296.7
Chris Kirk,2021,3.96,4.73,291.9
Jon Rahm,2021,3.96,4.46,309.0
Justin Thomas,2021,3.97,4.56,303.9
Webb Simpson,2021,3.96,4.51,292.5
Russell Henley,2021,3.97,4.64,289.8
Seamus Power,2021,3.95,4.59,295.1
Doug Ghim,2021,3.97,4.65,292.9
Kevin Na,2021,3.98,4.6,288.5
Scottie Scheffler,2021,3.98,4.55,305.0
Sam Burns,2021,3.98,4.53,305.3
Cameron Tringale,2021,3.98,4.58,297.5
Collin Morikawa,2021,3.98,4.55,295.2
Louis Oosthuizen,2021,3.98,4.54,297.8
James Hahn,2021,3.98,4.67,297.1
Viktor Hovland,2021,3.98,4.54,302.2
Charles Howell III,2021,3.98,4.59,297.6
Jordan Spieth,2021,3.99,4.55,299.5
Corey Conners,2021,3.99,4.6,295.4
Patton Kizzire,2021,3.99,4.57,300.9
Anirban Lahiri,2021,3.99,4.55,298.4
Sungjae Im,2021,3.99,4.57,297.1
Ryan Armour,2021,3.99,4.67,282.0
Si Woo Kim,2021,3.99,4.59,296.3
Patrick Reed,2021,3.99,4.58,291.4
Dustin Johnson,2021,3.99,4.54,312.9
Brooks Koepka,2021,3.99,4.52,310.7
Bryson DeChambeau,2021,3.99,4.45,323.7
Tony Finau,2021,3.99,4.58,305.5
Sergio Garcia,2021,3.99,4.52,309.4
Roger Sloan,2021,3.99,4.61,295.8
Tyrrell Hatton,2021,3.99,4.68,299.0
Kevin Streelman,2021,4.00,4.64,295.6
Jhonattan Vegas,2021,4.00,4.6,312.1
Cam Davis,2021,4.00,4.62,309.0
Charley Hoffman,2021,4.00,4.62,306.5
Rory McIlroy,2021,4.00,4.58,319.3
Austin Cook,2021,4.00,4.74,289.2
Ryan Palmer,2021,4.00,4.52,304.6
Russell Knox,2021,4.00,4.69,291.2
Chase Seiffert,2021,4.00,4.68,290.9
Maverick McNealy,2021,4.00,4.64,298.7
Cameron Smith,2021,4.00,4.45,297.9
Will Zalatoris,2021,4.00,4.53,307.4
Brice Garnett,2021,4.00,4.63,288.1
Xander Schauffele,2021,4.00,4.46,307.6
Harris English,2021,4.01,4.49,299.4
Talor Gooch,2021,4.01,4.58,299.1
Hank Lebioda,2021,4.01,4.56,295.0
Josh Teater,2021,4.01,4.58,290.0
Kyle Stanley,2021,4.01,4.75,292.1
Brian Stuard,2021,4.01,4.66,277.8
Nick Taylor,2021,4.01,4.67,294.0
Camilo Villegas,2021,4.01,4.67,292.5
Brian Harman,2021,4.01,4.54,291.7
Bo Hoag,2021,4.01,4.61,290.7
Joaquin Niemann,2021,4.01,4.54,310.6
Chez Reavie,2021,4.01,4.73,281.9
Matt Kuchar,2021,4.01,4.71,287.8
Paul Casey,2021,4.01,4.57,303.9
David Hearn,2021,4.01,4.76,274.7
Matt Jones,2021,4.01,4.62,304.0
Satoshi Kodaira,2021,4.01,4.75,286.2
Carlos Ortiz,2021,4.01,4.55,303.0
Aaron Baddeley,2021,4.02,4.65,289.3
Chris Baker,2021,4.02,4.81,291.9
Joel Dahmen,2021,4.01,4.73,292.3
Chesson Hadley,2021,4.01,4.72,297.5
Doc Redman,2021,4.02,4.75,294.0
Hideki Matsuyama,2021,4.01,4.54,299.9
Kevin Tway,2021,4.02,4.58,307.0
Aaron Wise,2021,4.02,4.59,300.6
Branden Grace,2021,4.02,4.65,293.8
Matt Fitzpatrick,2021,4.02,4.6,293.5
C.T. Pan,2021,4.02,4.7,296.3
Erik van Rooyen,2021,4.02,4.63,305.3
Ian Poulter,2021,4.02,4.66,285.2
Keegan Bradley,2021,4.02,4.57,300.2
Rory Sabbatini,2021,4.02,4.69,287.5
Scott Stallings,2021,4.02,4.65,297.4
Brendon Todd,2021,4.02,4.63,275.2
Lucas Glover,2021,4.02,4.68,294.9
Kramer Hickok,2021,4.02,4.69,290.8
Ben Martin,2021,4.03,4.61,292.4
Pat Perez,2021,4.02,4.62,292.2
Vince Whaley,2021,4.02,4.57,296.6
Joseph Bramlett,2021,4.02,4.63,309.6
Billy Horschel,2021,4.02,4.6,294.7
Shane Lowry,2021,4.03,4.67,299.6
Adam Schenk,2021,4.02,4.61,299.5
Charl Schwartzel,2021,4.02,4.62,303.0
Robert Streb,2021,4.02,4.66,292.3
Harold Varner III,2021,4.02,4.68,300.7
Kevin Kisner,2021,4.03,4.7,289.1
Jason Kokrak,2021,4.03,4.55,307.9
Scott Piercy,2021,4.03,4.64,298.2
Jason Day,2021,4.04,4.64,300.3
Harry Higgs,2021,4.03,4.61,298.9
Tom Hoge,2021,4.02,4.64,289.2
Henrik Norlander,2021,4.03,4.68,294.1
Andrew Putnam,2021,4.03,4.63,283.8
Sepp Straka,2021,4.02,4.59,303.2
Mark Anderson,2021,4.04,4.63,286.7
Brandt Snedeker,2021,4.03,4.59,286.6
Vaughn Taylor,2021,4.03,4.66,278.4
Bronson Burgoon,2021,4.04,4.71,298.8
Michael Gellerman,2021,4.05,4.73,292.1
Cameron Percy,2021,4.03,4.63,286.7
Michael Thompson,2021,4.03,4.68,288.1
Matthew NeSmith,2021,4.03,4.6,295.9
Bill Haas,2021,4.06,4.6,295.8
K.H. Lee,2021,4.03,4.64,298.4
Rob Oppenheim,2021,4.04,4.61,284.2
Stewart Cink,2021,4.03,4.61,306.6
Zach Johnson,2021,4.03,4.69,289.0
D.J. Trahan,2021,4.04,4.63,291.9
John Huh,2021,4.05,4.67,290.5
Sebastián Muñoz,2021,4.03,4.61,297.5
Brandon Hagy,2021,4.04,4.7,311.6
Keith Mitchell,2021,4.04,4.64,307.2
Peter Malnati,2021,4.04,4.66,290.5
Matthew Wolff,2021,4.06,4.59,315.9
Sam Ryder,2021,4.04,4.65,297.2
Lee Westwood,2021,4.05,4.69,294.1
Rafael Campos,2021,4.06,4.66,299.9
Andrew Landry,2021,4.05,4.76,290.4
Ben Taylor,2021,4.07,4.63,295.6
Nelson Ledesma,2021,4.07,4.66,288.2
Denny McCarthy,2021,4.04,4.66,295.4
Ryan Brehm,2021,4.06,4.59,311.5
Tommy Fleetwood,2021,4.06,4.68,300.8
Adam Long,2021,4.04,4.69,288.6
Jason Dufner,2021,4.04,4.73,289.6
Dylan Frittelli,2021,4.05,4.71,309.3
Nick Watney,2021,4.07,4.81,299.3
Rhein Gibson,2021,4.07,4.76,291.2
Michael Gligic,2021,4.05,4.64,299.0
Beau Hossler,2021,4.04,4.63,305.1
Luke Donald,2021,4.07,4.73,286.1
Troy Merritt,2021,4.04,4.72,289.9
Hudson Swafford,2021,4.05,4.6,303.1
Bubba Watson,2021,4.06,4.6,304.6
Richy Werenski,2021,4.05,4.65,293.9
Fabián Gómez,2021,4.08,4.76,283.3
Sean O'Hair,2021,4.08,4.61,298.5
Martin Laird,2021,4.05,4.64,295.9
Adam Scott,2021,4.06,4.64,306.0
Matt Wallace,2021,4.08,4.59,298.4
Rickie Fowler,2021,4.05,4.71,297.0
Brendan Steele,2021,4.06,4.72,299.3
Lanto Griffin,2021,4.05,4.61,302.9
Jim Herman,2021,4.07,4.65,292.5
Nate Lashley,2021,4.06,4.66,292.4
Cameron Champ,2021,4.06,4.66,317.1
Tyler McCumber,2021,4.07,4.62,309.4
Alex Noren,2021,4.06,4.61,297.9
Scott Harrington,2021,4.06,4.72,305.8
Mackenzie Hughes,2021,4.05,4.61,293.5
Max Homa,2021,4.06,4.54,300.8
Mark Hubbard,2021,4.05,4.65,280.2
Marc Leishman,2021,4.06,4.6,293.8
Justin Rose,2021,4.09,4.61,297.5
Scott Brown,2021,4.06,4.65,294.5
Danny Willett,2021,4.11,4.61,293.9
Luke List,2021,4.06,4.55,312.7
Sebastian Cappelen,2021,4.10,4.68,299.3
Wyndham Clark,2021,4.06,4.64,314.6
J.J. Spaun,2021,4.07,4.64,285.7
Tom Lewis,2021,4.07,4.66,302.5
K.J. Choi,2021,4.10,4.72,269.2
Adam Hadwin,2021,4.06,4.71,293.4
Danny Lee,2021,4.09,4.74,298.5
J.T. Poston,2021,4.06,4.63,299.9
Patrick Rodgers,2021,4.05,4.6,306.7
Rafa Cabrera Bello,2021,4.07,4.74,288.0
Will Gordon,2021,4.06,4.66,315.0
Hunter Mahan,2021,4.10,4.81,296.2
J.B. Holmes,2021,4.12,4.67,302.9
Bo Van Pelt,2021,4.08,4.67,293.2
Byeong Hun An,2021,4.07,4.69,302.6
Grayson Murray,2021,4.13,4.75,305.5
Xinjun Zhang,2021,4.09,4.7,291.7
"Ted Potter, Jr.",2021,4.09,4.65,288.4
Gary Woodland,2021,4.09,4.67,309.5
Tyler Duncan,2021,4.08,4.68,290.0
Brian Gay,2021,4.09,4.66,286.8
Phil Mickelson,2021,4.10,4.75,301.8
Kris Ventura,2021,4.10,4.65,304.7
Robby Shelton,2021,4.09,4.69,293.7
Martin Trainer,2021,4.13,4.74,303.6
Jimmy Walker,2021,4.12,4.78,297.4
Sung Kang,2021,4.11,4.8,292.7
Michael Kim,2021,4.16,4.71,293.2
Justin Thomas,2022,3.94,4.47,314.3
Tony Finau,2022,3.95,4.53,308.0
Sungjae Im,2022,3.95,4.51,303.7
